,  user_id,total play,Artist,genre,track
28282,A6D9A558,0.1,Virgin Suicide,rock,Burnout
28283,F4D5A06D,37.326,RAKIM AL-JABBAAR,hiphop,All I Need
28284,524AFBE1,234.213878,Cedric Brooks And The Divine Light,reggae,Emavungweni
28285,7392D2E0,2.0,Peter Doherty,rock,Broken Love Song
28286,8F6C545D,0.1,,dance,Red Heart Black
28287,28CE045B,2.373362,Wave In Head,electronic,Hide My Mind
28288,5FBB097D,3.745908132638888,Luci Fer,electronic,Witcher
28289,275829B2,4.0,Durck Fibek,dance,Wet Sex
28290,B506A014,161.0,AZIAH,hiphop,Blue Green
28291,DD567548,102.36,Ben Lee,indie,Big Love
28292,6F958997,0.1,Joel,ruspop,Я твоя Индия
28293,B62C57F2,0.1,Eumeria,metal,The Key
28294,68A71B93,12.172788878472224,Power Walking Music Club,electronic,Chillout Walking & Running
28295,D897B55B,0.1,Nicola Ferro,symphony,Ist Suite: II. Galaxy
28296,C3254A87,328.074,Scruche,electronic,Closer to the Moon
28297,A5790CA8,0.0,,dance,Koukou Move
28298,EEF1E356,0.1,Martyr Lucifer,rock,They Said With Time All Wounds Will Heal
28299,5E7847EB,0.0,,,
28300,2B04AA85,2.053,Don Voice,electronic,Up and Down
28301,4E886FF0,0.1,Mythology,hiphop,Cafe Del Mar
28302,5AD39272,467.0,EITR,electronic,Löftet
28303,D6A03F1E,52.42005094097222,Mig 29,dance,Mig 29
28304,9B5386B7,26.454555,Киноварь,rusrock,Дерево дорог
28305,E26D6EE8,232.8293333,Jubwa,hiphop,Super Bass
28306,30B6A7C7,6.902463312326226,Big Beat Bronson,electronic,New Me
28307,15633EC7,129.0,MVYDVY,electronic,Rebellion
28308,7A01F175,110.0,Tin.Tin,pop,I det blå
28309,47CF7FE7,69.42699999999999,Dean Reed,pop,Yellow Submarine
28310,AFB8B41C,284.656327,Craig,jazz,Skyfall
28311,4075B1C9,18.079,William Shatner,rock,Red Shift
28312,461B77EB,0.0,Icarus,dance,King Kong
28313,2717E743,216.81632653061223,Salem,pop,Hella
28314,C9AFBEA3,201.586939,Ballroom Karaoke,miscellaneous,Mirada
28315,8C18DE0D,0.0,Circle J,punk,The Ones We Left Behind
28316,2B54BD52,111.0,Polina Alipova,electronic,Непобедимая
28317,A0DC65D1,293.221,Errol Brown,pop,Change The People's Hearts
28318,65944BF6,0.1,Tax The Heat,rock,Cut Your Chains
28319,B2A46808,178.0,Sonny Digital,rap,On It
28320,466D00C6,0.0,Ryan Keen,pop,See Me Now
28321,61CA7F78,185.132,Eddie Floyd,rock,Knock On Wood
28322,8D8818C4,141.0,Device,electronic,Freeway Lightshow
28323,4D35DBE,213.890583,Worldhits Instrumental,pop,Lady Marmelade
28324,2EA67E36,3.034,Bielfield,dance,Dance Again
28325,AFC8ABAE,54.885,Mister Tony,electronic,I Think I'm Ready to Jump
28326,EBBCDC2F,24.2544758185808,Les Choeurs De Noël,holiday,Noël Blanc
28327,E8382F4E,358.14300000000003,,electronic,That's It
28328,7FAEBC31,5.0,Humphrey,rnb,Dans La Minute
28329,3AA168C6,91.0,Hema Sardesai,children,Baba Black Sheep
28330,A6796CD6,172.721633,eneMene,children,Old McDonald
28331,5E55FB56,0.1,Ameritz Top Tracks,pop,Don't (In the Style of Ed Sheeran)
28332,3F3D7240,7.927,Ocean Jet,local,Violence
28333,755AC7D3,65.22399999999999,Half Cousin,pop,Kdk-12
28334,3B66601F,207.934693877551,Pamela Rodriguez,pop,Olvidando Que Te Olvidaba
28335,B5D1DD36,4.779825874643878,,dance,I Get Loud
28336,CCFC17EA,330.0,,prog,Da Tskhovreba Igi
28337,5B647602,53.360998,Roustem Saitkoulov,classical,Eight Etudes Op.42 (1903): No.2 in F sharp minor
28338,F274B5F3,101.0,Benjamin Biolay,pop,Los Angeles
28339,5E5F304,0.0,Jaques Offenbach - DP,dance,Cancan
28340,3C685FC9,17.47738266300762,Barón Rojo,rock,Ali Baba y los Cuarenta
28341,69EB69B3,0.0,,electronic,Thoughts
28342,69D17422,11.978,,dance,Edge of the Earth
28343,AAB2A1FD,1.042,Demun Jones,country,Truck Music
28344,5189BCBD,139.128163,The Lambrettas,rock,London Calling
28345,D99E1F7F,256.053718,Oni Ayhun,dance,OAR003-B
28346,74D64F68,0.0,Косогор,metal,Оставь надежду
28347,2EDEDE3,102.5010397472222,Preacher Boy,alternative,In The Darkened Night
28348,BC6D0152,167.000792,Al Dexter,country,Pistol Packin' Mama
28349,C9434F37,5.68754,Technicolor Fabrics,rock,Fuma
28350,FE76AC63,1.104,,,
28351,59AAF8F8,0.0,Гильдия,rusrap,Big Tour Of All Jazz
28352,BD40898C,261.877551,Larkin Poe,rock,Might as Well Be Me
28353,EFBF358A,123.432,Omri Sabach,pop,December
28354,D86D0ED2,44.603802922448985,Thea Gilmore,pop,You Spin Me Right Round
28355,F76F3576,13.0,I Surrender All,religious,I Surrender All (Piano)
28356,DC7F6397,0.0,,,
28357,C0E4E862,210.390204,Severo,latin,Borinqueneando
28358,59A1BAEF,0.1,Nick Murphy,pop,Magic For A Minute
28359,8C186880,4.956887999999999,Marty,children,Winnie the pooh
28360,86F5A498,54.476643,Ramazan Toprak,world,Geylani
28361,6694F43,0.1,,classical,Commentary 3
28362,8BAA64A4,195.953,B-Case,dance,One Puff
28363,3F742CB2,0.0,Blooms,rock,Skin
28364,190DCFCB,351.921,411,dance,Everybody's Free (To Wear Sunscreen)
28365,FE8684F6,0.1,,,
28366,8A0FFD27,163.93,Little Willie John,rnb,Fever
28367,270D30F4,145.0,,folk,Too Close
28368,C9995467,263.209796,Obsydians,metal,Axiom Fallacy
28369,E7780EC2,298.318367,Milan Polak,rock,End of Time
28370,CDF0352E,8.224,Helmy Sahetapy,world,Nona Balanda
28371,1E2D2944,15.0,,russian,Селигер
28372,D272352E,0.1,Sora Amamiya,pop,Yumesora
28373,2B85DC4E,25.97405,B-Squad,hiphop,Street Fighter
28374,B2FAA509,0.1,Mairee,,Papapa
28375,E090756A,2.109,Chicken Dance Party DJ's,children,Chicken Dance - (Chicken Chicken)
28376,E7616781,8.0,Bina Khan,world,Kitne Din Tere Bin
28377,9493095,0.0,,dance,Hangover
28378,C09EEA6A,8.0,Chief Stephen Osita Osadebe,world,Ife Onye Metalu
28379,D7AEAC7B,90.836,Chkalov,pop,Микс-файт
28380,D4F8D25D,216.0,Freedom Dub,electronic,Cheap Thrills
28381,D3C660D1,140.48,Waylon Jennings,country,Only Daddy That'll Walk the Line
28382,53FE1035,237.426,Georges Brassens,pop,Grand-père
28383,9680F18A,0.1,Lord of the Rings,film,The Bridge of Khazad Dum
28384,E21355E7,39.558,Cocktail Bar Chillout Music Ensemble,easy,Buddha in Paris
28385,53CF35BA,1.193549,,dance,The One
28386,655605CA,1.626,Kirka,pop,Lauantai On Yhtä Rautaa - Saterday Night At The Movies
28387,3C5F8B2A,168.553,Marijana Zonjić,pop,Naivna
28388,BF8AC56A,454.19102,Forerunner Music,religious,Heart After You
28389,50C00C1D,11.057,Taylor & Close,dance,Come With Us
28390,4FB0DFFF,69.00399999999999,Michael Roger Rogers,electronic,Jim Morrison's Ghost
28391,38156097,314.644898,Uriah,metal,Immunity
28392,16DD92E5,0.1,Viktor Klimenko,pop,OI KUUSIPUU
28393,6B54E5C8,14.52,,,
28394,FEC510EB,25.108708,Guitar Gabriel,blues,Down on the Farm
28395,6E2F8D58,26.688540000000003,Karnage,dubstep,Esturk
28396,D45F56E1,406.230204,,techno,Reball
28397,8BF57347,6.983678210763896,Besford,dance,Rocknnrolla
28398,7AB13B9E,63.0,The Maccabeats,pop,Oh Hanukkah
28399,DBC2F761,203.049796,BALU & БРОНС,rusrap,Dancy Mama
28400,7826B07F,40.333,Tiggs Da Author,rnb,Work It Out
28401,F399E8A3,216.0,Ben Webster Quintet,jazz,Danny Boy (Londonderry Air)
28402,37A8FDD6,2.481,Deize Tigrona,world,Prostituto
28403,1C42C450,17.447735073647898,D At Sea,alternative,Little Love
28404,C1C4E6CB,2.0,Miriam Ahuvatel Iron,spiritual,Mimaamakim - From the Depth
28405,EFFBC783,2.0,Locomotive,pop,Nobody Asked You To Come
28406,2FD62A5F,0.1,Recid,electronic,Do Not Stop Dancing
28407,DF6F7B64,3.286,Unison,electronic,Aperture
28408,28693A90,143.25551000000002,Mac Martin & The Dixie Travelers,country,Gold Watch and Chain
28409,1621748B,0.1,Dry the River,alternative,No Rest
28410,AF14CBCC,2.0,Annabelle,pop,Monster
28411,154882FE,0.1,Set In Sand,experimental,You're a Well (Loved)
28412,2DF0AC30,1.731,Jason Nevins feat. Anya Chak,dance,Feels Right
28413,E6DB39AC,5.0,Lou Doillon,pop,Where To Start
28414,9C4DDF00,6.0,Alex Created,pop,Because I Got High
28415,68825EF0,1.0,,latin,Boom Boom
28416,E4765E59,6.2091918687500005,T La Rock,electronic,It's Yours
28417,7A646594,5.189,The Helmholtz Resonators,alternative,Robocop
28418,ED77B9E8,24.633000000000003,Dicle,world,Düşenin Dünyada Dostu Yok İmiş
28419,4BA4B72B,22.33,Laksida,hiphop,Kan Niet Vallen
28420,8CE30D64,324.04898,The Crash Motive,rock,My Own
28421,D98CDC4,0.0,Kim Carnes,pop,I'd Lie To You For Your Love
28422,303DE826,11.765412881944435,Комиксы,rusrock,Друзья
28423,FEBD51A2,4.453706,,psychedelic,Sirens
28424,E6975675,212.845708,Los Reggaetronics,pop,Taki Taki
28425,7889B671,0.0,Acheloo,ambient,Twelve
28426,A8089E25,6.0,U137,rock,The Great Leap
28427,805F3505,228.963265,Band Aid 30,pop,Do They Know It's Christmas?
28428,F63E70E2,417.146,Bastian K.,dance,One of Us
28429,8996A6E6,16.34684807256236,Charlie G.,indie,Summers Calling
28430,4E4E1002,115.263,Acid Jazz Guitarist,hiphop,Peace Like That
28431,FBF88921,78.881314,Johnny Edlind,pop,FLUIDS
28432,172D9224,231.0,Donald Rubinstein,jazz,Gone
28433,B0E49ED,0.1,,psychedelic,Feel
28434,C9954267,0.1,Sr. Wilson,reggae,Chatty Chatty Dj Version
28435,DB816F23,11.0,Nicholas Bennison,trance,Spirit Chamber
28436,4F34D23D,323.918,Umberto Bindi,italo,Il nostro concerto
28437,2297CBFB,188.74,,reggae,Whine & Go Down
28438,E8E0F5AE,309.0,Delta Sleep,rock,Single File
28439,37D18FD3,149.421,Miller & Messuri Project,spiritual,In the Grace of Your Love
28440,35E53B8C,190.241,Slashgore,electronic,Personal Hell
28441,82B6CED8,447.66,Irmgard Seefried,classical,Auf starken Fittiche
28442,E978588,491.465,Solarstone vs. Sirocco,dance,Destination
28443,945B0BA0,11.22189,Soul Ballet,smooth,LAViSH
28444,D90A0B63,63.476000000000006,Jr Boss,hiphop,Nigga
28445,16B56B39,38.467397,Gary Svoboda,electronic,The Arena
28446,FEE5085F,5.172835672222219,Worm,rock,Reality - Instrumental
28447,27E99ABE,569.626122,Tides From Nebula,rock,Up from Eden
28448,C2E47639,128.731429,VP Hit Team,reggae,Sierra Leone (Diamond Rock)
28449,FE459974,121.54775,Orchestra Club Miranda,miscellaneous,Terminator II
28450,52AB0382,443.756,Marat,dance,See the Sea
28451,F633C64B,0.0,Oren Neiman,jazz,How She Sleeps
28452,25096528,31.702288,Rafy Ismail,world,Kia Khabar Kia Saza Mujhko Milti
28453,5B6D0BB8,22.0,OG Gunna,rap,Tunnelvision
28454,248F0CD9,13.0,Los Daniels,rock,Desesperado
28455,57D573D,246.204075,Emotional Healing Intrumental Academy,new,Kundalini Fluence
28456,7B622775,3.018477143055569,Jan COBB,indie,Goodbye
28457,9967FBB8,5.218,Viva Vox,vocal,Feeling Good
28458,1BBF4571,299.650612,Мара,rusrock,Будет так!
28459,A0C2DC8F,131.662,Labrinth,pop,Jealous
28460,ACDD47DD,3.0,p8,dance,1986
28461,3C42F4AF,235.937936,Klass Money,hiphop,They Don't Know Me
28462,3B6802FD,2.832834,David Koller,rock,Extase
28463,441AE381,80.0,Jaula de Grillos,pop,Mil Pedazos
28464,980E5A47,523.1542860000001,Dapanji,psychedelic,1 2 3 Go
28465,BB900477,30.069000000000003,myTones,rock,Sharp Dressed Man Ringtone (Cover)
28466,EEE03D76,262.79179159999995,Ben Woolman,classical,Sorrow Floats
28467,758A62A7,9.189824600000009,Петербургский Камерный хор,classical,Из музыки к поэме А. Пушкина «Бахчисарайский фонтан» Соч. 46 №3: Ноктюрн
28468,8BD815E3,0.1,,,
28469,86F2BBF4,45.292,Mac Maldy,hiphop,Comfortably (feat. Alex Till Death/Pink Floyd Hook Sample)
28470,5D0ACEF6,6.1794284243055415,Mr Explicit,electronic,Jungle Relapse
28471,9EE14B91,2.9505220000000003,Pietro Spada,classical,Sonatina in G Major Op. 36 No. 5: I. Presto
28472,935E069,198.661224,LittleKings,dance,Part of Me
28473,2412C1A8,1.362,Liftoff,electronic,Kool It Man
28474,2CE1A9BA,1.306,Krojoe,pop,Mask Off
28475,F286FCB8,0.0,Athlete Whippet,electronic,Tired of Being Alone
28476,4238202E,182.0,Alex M.O.R.P.H.,dance,It Is Full of Stars
28477,C023C8D3,1.16,Misha Komarov,electronic,Megapolis
28478,C8635C5E,337.71102,,psychedelic,Sick Combo
28479,B6417AA8,362.788,Kiev,alternative,Trees Are Trees
28480,"4608CB48,0.0,Bootstraps,soundtrack,""Stand by Me (From """"Power Rangers"""")""",,,,
28481,147865EC,10.237233287999988,Digital Garden Party,alternative,Free
28482,108641B1,18.665,Kler Amaral,brazilian,Wattsap
28483,F0257201,0.0,Faster Than Light,rock,Past This
28484,628ECD87,231.851,Ломовой,rusrock,Война
28485,92E9A4EF,207.8040416,Алла Соленкова,ruspop,Волга-реченька
28486,7CD2D90A,0.0,,classical,Prélude aux notes en bleu / Die Himmelsleiter
28487,6889D7DC,2.177,The Nashville Guitars,country,The Green Green Grass of Home
28488,52A3713B,1.42,Sant Shri Asharamji Bapu,world,Yogi Thavu Hoy To To
28489,E8337445,0.1,Freakhouse,hard'n'heavy,Methamphetamine
28490,1C43E03E,137.336,Mrm,rusrap,Бармен
28491,9CEC543F,21.227,Urich,rusrap,Чита дрита без лоха
28492,9C1AB388,47.777959,The Коля,ruspop,Как я провёл лето (ГЗК)
28493,52CBADB8,2.3280000000000003,Edelstahl & Damian,electronic,Black-out
28494,5D9AAD37,84.68664799999999,George Shearing with Niels-Henning Ørsted Pedersen & Louis Stewart,jazz,Con Alma
28495,197859D3,12.016222928000053,ToneTwins,ruspop,К дальним звёздам
28496,30872DA7,0.0,George M. Cohan,miscellaneous,Yankee Doodle
28497,BC1BFBCF,1.515,Silverback Colony,western,Ships Passing in the Night
28498,1455D12F,172.75599999999997,Jaz Karis,rnb,Want
28499,E23ECA49,152.241633,Siyaa,spiritual,Ganesh Mantra
28500,548D4388,0.0,Sudaca Power,latin,Sicario
28501,310368B6,187.962783,DARA,ruspop,Картина маслом
28502,C4017882,15.505265647407414,Don James,hiphop,Double up
28503,9A7620E3,42.61,7 Океан,prog,Алкоголь
28504,F6913AA2,75.032,Riff Raff,rap,Bandz in Advance
28505,6DA2708A,0.1,Codebreaker,electronic,Silver Lining
28506,B8B32BBF,149.864458,Otto A Totland,modern,Âust
28507,483A9050,11.940352962194224,Domkapellmeister Prof. Martin Berger,inspiritual,Also hat Gott die Welt geliebt
28508,8C812B31,153.39674596677213,Heuréka,,Psychedelic Energy
28509,9A9A44C3,1.16,The Unbearables,rock,What Did I come Here for?
28510,A72ECFCA,146.0,Karneval 2011,pop,Played-A-Live
28511,EEF81247,266.05400000000003,IOSYS,world,Doki!? Maid Darakeno Dai-Undokai
28512,765A8699,55.0,Schweizer Klaviertrio,classical,Var. 3. Allegro moderato
28513,F96DF153,190.124,Batya,pop,Blue Blood
28514,B0208BD5,229.328958,Nik Page,rock,Velvet Sky
28515,88CFEBC,0.0,Paradeigma,experimental,Bubbles In My Beer
28516,FE8D38A4,0.0,,dance,Disarm Yourself
28517,6D6C52FF,20.615,Call Of The Wild,metal,All Night All Day
28518,E3C8BA54,1.38,Marco Missinato,world,Amor Perdido
28519,F6BCD173,66.558503,Dennis Jernigan,inspirational,Only You
28520,56FFD1EB,25.035,Dj Amnesia,dance,Mamar
28521,283344B2,286.0408163265306,,jazz,Berchidda
28522,93ADF150,64.0,Japanese Relaxation and Meditation,ambient,Mystically Binaural
28523,D36F8AF9,221.239,Копюшон Ноу Мо,rap,Лирика ветра
28524,1BED6C99,1.986,The Plague,rock,World War III
28525,33F5D028,10.725,,,
28526,7A5B0C36,37.39,The Jettsons,western,Fall Back (feat. Murdock)
28527,A9402572,174.0,L.B. One,dance,Summer Vibe
28528,14BCF830,47.233,,,Skyarium
28529,258B3B,0.495,1-O.A.K.,soul,Enough 4 U
28530,AE5ED9D2,11.0,Cathedrals,pop,Harlem
28531,74D7A972,4.0,Katya Tu,pop,Белое
28532,8FB6A251,394.814694,Iconoclastic,dance,Legalized
28533,FDB50793,229.276708,Música estudio instrumental,new,Instrumental
28534,CA4CC885,10.0,Fa-Cock-Ta,hiphop,Passover This!
28535,8B417F8A,256.03,Antipole,pop,All Alone
28536,96EC4726,10.512404,Oakenfold feat. Tiff Lacey,dance,Hypnotised
28537,3DBAC84D,301.603,Limitless,ambient,On the Healing Beach
28538,4D8B4A66,308.035917,Angerwolf,dance,Shades of People
28539,D9879667,48.26091300834463,,hiphop,What You Gon'do
28540,D913BE01,0.0,Светлана Рерих,pop,Воркута
28541,9565019D,1.0,MALMØ,rock,The Way
28542,89620C9C,205.032,Эклипс,rusrap,Время приключений
28543,694C2EE9,207.0,Maikel Delacalle,latin,Mi Nena
28544,B12DF61E,28.1299578,Little Jimmy Dickens,country,My Hearts Bouquet
28545,9B5F345A,198.95,Ron Korb,new,Beyond the Horizon
28546,88C5FFD0,228.0750416,Héctor Martín,blues,Overlord
28547,AB7ADE3F,211.043242,Andrea Del Boca,latin,Cancion para gritar te amo
28548,3EE1C011,43.094414843,Karaoke All Star,karaoke,Hold My Body Tight (In the Style of East 17)
28549,60D9E033,2.018897,Glenn Crytzer's Savoy Seven,jazz,Focus Pocus
28550,5645810C,3.695488,Денис Шато,russian,Дальнобой
28551,16B4BED8,362.0,,rusrock,Stella Maris
28552,EFB4EDD,403.191,Durant,dance,Water Sport
28553,D48933D,0.1,Sonora Carruseles,latin,Piano
28554,6765DC52,0.6849691696574283,NLW,dance,Limit Break
28555,552B5B69,2.0,Bouzouki Kings & Friends,world,Minore Tis Avgis - A Low Note At Dawn
28556,3DE97D8D,97.064,Deadface,dance,Warforge
28557,6439FDF7,135.036613,Golden Gate Quartet,world,When The Saints Go Marchin Home
28558,BA238B47,0.0,Extrabreit,rock,Scorpio's on the Rise
28559,6455DD6D,241.0,Витя Матанга feat. Audira,hiphop,Breathe in My Heart
28560,51BFF2D7,1.672,,metal,
28561,3B5FA9A8,1.0,Electro Rocking Boyz,dance,Blok U
28562,8116233F,344.0,Florent Pagny,french,Caruso
28563,8D0F2BE9,247.501,Biga Ranx,reggae,No Tragedy
28564,427CB3CF,268.701,Betsie Larkin and Rafael Frost,electronic,Made of Love(Made With Love Rework)
28565,2363EF6D,13.483646820554648,Mambo Surf,blues,Los Cirujas
28566,46C65416,37.349274,Хаким Курданов,caucasian,Сюйген халкъым (Мой любимый народ)
28567,451F3A0C,169.66530600000002,Flatt & Scruggs,country,Flint Hill Special
28568,93EA2D54,9.64,Karaoke Knife Fight,electronic,Let the Devils Out
28569,A68A817C,3.494979676000005,Margot Fox,children,All About Myself
28570,3BA7595E,120.631396,Dr. Meditation,new,Loon Conversation
28571,18852E52,2.0,Rio Santana,dance,Play
28572,D24EEDAD,131.0,,ambient,A Love Song 2
28573,BE2B3629,0.0,Organum,psychedelic,Flow
28574,D251383C,1.195834,Денис Третьяков,shanson,Ку-ка-ре-ку
28575,1BC5F1BC,25.766,Граф,rap,На вылет (Cover PLC)
28576,934CD00C,15.972600388888909,Bondi Tram,rock,Fall
28577,616A5F7D,2.024739,Pan Flute,holiday,So This Is Christmas
28578,2825AEB3,170.762449,Yaisa,rnb,Dark Cream Soda
28579,DDB556ED,9.37,Graham Bickley,pop,I'm Forever Blowing Bubbles
28580,36428234,245.394,Guitar Slingers,rock,Under Our Sky
28581,3D13932,7.484,Endarg,instrumental,Son Ar Chistr
28582,1B913703,7.184,GAB,pop,Tanto Faz (Luan Santana Cover)
28583,BB8802D4,5.850382643710471,Dhani Syah,jazz,Marionette
28584,DB2C405C,81.11991470914545,Lok-8,alternative,Defy
28585,5ABAA245,17.488008999999998,Alpheratz,alternative,Polaridades Herméticas
28586,144EFAF1,1.0,Kemal Tanriverdi,world,Kaytaghi (Azer song)
28587,B271DFC7,0.0,Stereopulse,russian,Пара-па-парам
28588,11B29554,0.0,Jodle Birge,pop,Måneskin
28589,C3A6F2EC,1.0,Sheldon Allman,rock,Crawl Out Through The Fallout
28590,D4DDD428,2.743691,CHill,dance,The Conncetion
28591,E0EFACA9,1.671,Sky High,electronic,Let His Love
28592,CCFC17EA,204.0,Тёща Махова,rusrock,FOX1699
28593,"652CE2F4,3.577,Stuttgart Chamber Orchestra,classical,""Concerto in G Major for Strings RV 151 """"Alla Rustica"""": II. Adagio""",,,,
28594,84774668,154.564625,Niki Haris,rnb,Optimistic
28595,82509575,0.1,Danny McCarthy,electronic,Waiting For You
28596,FAC45F19,29.79115283302968,Pass The Canvas,dance,Hunt for the Wilderpeople
28597,E0DB396D,18.453,,,
28598,F6711860,0.0,Drm Prty,pop,Closure
28599,67978FDE,7.7,Classical Music,instrumental,A Little Night Music
28600,BC61CB2B,137.691417,,world,Gopher
28601,8BB0A0BE,174.92988200000002,Red Lorry Yellow Lorry,alternative,Gift That Shines
28602,B7457027,186.015,Soria,pop,Comme tu dis toujours
28603,559EBAE5,2.44,CWT,punk,Dushes - Навсегда
28604,48743F1D,26.32056264706228,DiGi,,Love Is a Losing Game
28605,1589A774,4.749,Distorted Reality,electronic,Never Change
28606,5F3BFE43,176.457143,Nassah,electronic,Murda Murda
28607,14F71B49,322.56,Kokia,jpop,Road To Glory
28608,A2D89572,1.436,Kafon,world,Gabi Gabi
28609,8B91AAC,3.0,Recorders,alternative,My Very Empire
28610,58CC9D7D,5.0,Biscits,dance,Do It Like This
28611,38C46E27,0.0,Vernon Handley,classical,The Planets op. 32 Suite for Orchestra & Female Chorus: Neptun the Mystic
28612,443AB347,0.1,Dark Anthem,electronic,Retro Wave
28613,E673A515,227.279433,Ortzy,dance,Drop
28614,9AC35A81,9.043757666666671,,dance,Get Ready 4 Tha Drop
28615,E42079C0,2.929,Cover Troopers,soundtrack,Chi Mai
28616,537C25A3,249.678,,dance,Every Day
28617,3C990B02,0.1,Irving Berlin,classical,Putting On the Ritz
28618,80117CDB,262.083628,Melina Tanagri,entehno,Filenada
28619,1B080220,0.1,YFELEESKEY,hiphop,Wake up in Morning
28620,8BE9D83F,233.198,Eternal,pop,Just A Step From Heaven
28621,66F1EC6E,210.442426,Irina Rimes,pop,Beau
28622,FCD576CE,14.0,Keith,pop,Elea - Elea
28623,4331D3A1,5.0494529179687575,Djavan,mpb,Além de Amar
28624,E7BEBC4B,177.29306100000002,Svyat,rusrap,Не чета
28625,6E288531,0.0,Leo de la Rosa,electronic,Desnudos tú y yo
28626,4EAB4201,356.284082,,electronic,Colourblind
28627,E697F30B,188.734694,The Goldborns,rock,Come Together
28628,B779793A,1.716749,,shanson,Счастье вокруг
28629,D121CE28,5.468928,Jet,rock,That's Alright Mama
28630,32BA434D,175.0,Toya Delazy,pop,As You Are
28631,B13B67D6,0.0,Condensspur,experimental,No Signal Pt. 2
28632,FA00B6B5,0.0,У белых ночей,rusrap,Ты и я
28633,935C0DA3,0.1,Specifics,hiphop,Lampin
28634,7927DADC,5.487,Arkngthand,metal,A Game of Thrones
28635,C4A72443,3.0,Romik Avetisyan,world,Fitayi
28636,73879439,1.676,Kelly Pepper,electronic,Drop the Bomb
28637,C1034CBC,204.982833,Feenixpawl,dance,Love Me For Life
28638,17E5B087,189.910181,ООО,rusrock,Если не я то кто
28639,CC7038BE,5.0,Chocolate Note,k-pop,A-YAH
28640,34EF9FEF,6.0,Ivan Valeev,hiphop,Aromat
28641,66407278,0.0,Contrasto Armonico Stefanie True & Luciana Mancini,classical,Accompagnato. Vissi fedel mia vita
28642,F92A29E3,2.482211,Elektraband,electronic,Марсианская Samba
28643,A5B97856,307.12163300000003,Buddhattitude,electronic,Hadjira
28644,A892DD3C,0.1,Dj Danny Ren,electronic,Hipnotized
28645,"5243118A,124.853,Трио «Меридиан»,pop,""На Тихорецкую (Из к/ф """"Ирония судьбы или С лёгким паром"""")""",,,,
28646,117401D4,11.038,Владимир Панченко,ruspop,Над Москвой гроза
28647,E5846238,224.26122400000003,Alvaro Soler,latin,Sofia
28648,BCDE19B0,3.335,,dance,DJ Make My Day
28649,922A565F,0.0,Bandalusa,world,Começar Tudo Outra Vez (Have You Ever Seen The Rain)
28650,BD14578,1.0,John Altman,soundtrack,Under The Bridges Of Paris
28651,5AB9EDDF,0.1,,rusrap,Когда я пою регги
28652,157816A0,507.704,Mike Love,reggae,Penniless
28653,35273087,48.0,Tyson Tyler,hiphop,10 Shots
28654,A0BC7911,228.9371428571428,Jewel,pop,Intuition
28655,4EDF006E,72.0,Shine Sinatra,hiphop,Kunai Knives
28656,6CC24E25,7.620158274771613,DJ AC-DC,miscellaneous,Sugar Baby Love
28657,3D00E67B,1.185726,Wildlife,pop,Don't Cry
28658,9822F5EE,215.671,SHXCXCHCXSH,techno,Rrrrgrrgrrr
28659,6B60155D,4.38548235,Amazing Music,electronic,Killer Klub Track
28660,B60BF79E,101.85142857142856,Stefano Fucili,latin,Mumsons
28661,12EF9D14,0.1,November,hiphop,Demons
28662,68AAA2D9,8.495,Guru Project,dance,Jingle Bells
28663,818E1C6B,1.0,2Timesdope,electronic,Get It
28664,55D3CE3D,0.1,Billy,alternative,Love Don't Break Me
28665,C52AF92D,1.0,Ultimate Workout Hits,pop,Hit the Road Jack
28666,69842697,328.333038,Marc Almond,pop,The Sensualist
28667,1C37EC3C,6.0,Deniz Sipahi,pop,Aşk Var Mı Oralarda
28668,C5AC00E,0.1,Echobelly,pop,Nobody Like You
28669,A91A5FB6,0.0,Mic the Robot,rock,Olita
28670,8CADBCA5,1.062,,,
28671,C0737DD,204.3,,dance,Sweetest Memory
28672,6ABDE942,1.5930000000000002,,,
28673,36A593C9,0.1,Korg style,electronic,Падает снег
28674,304E6F38,202.527347,,dance,Никакие мамы
28675,10190C72,200.225,Бэширэ Насыйрова,tatar,Сары тонбоеклар
28676,945782E,0.1,Hypnosis,pop,Windland
28677,DBFF8A69,357.564082,Medi And The Medicine Show,dance,You Can't Always Get What You Want
28678,309D7EDC,2.0,Michal Kleofas Oginski,classical,12 Polonaises No. 2
28679,4F2AA076,30.79,Küçük Tülay,world,Yılana Bak
28680,607B5EAF,6.861497,Manu Katché,jazz,Imprint
28681,1908D193,3.2870269749999927,The Dillards,pop,Pretty Polly
28682,93EDE380,78.203,Nadia Gattas,electronic,The Feeling
28683,821B3A75,0.0,Panacea,rock,Fuori controllo
28684,16D951D1,178.77,My Chemical Romance,alternative,Cemetery Drive [Warped Tour 2005]
28685,ED5B2299,189.172,Izjame,rusrap,Есть вопросы
28686,E8D259BA,212.95,The Sons Of Buena Vista,latin,Como se vive en la habana
28687,E85866F2,262.112653,Izzi Ray,pop,Move On
28688,C8D5919E,6.174,M.I.Geezus,hiphop,Boondock Saint
28689,174C0ED6,5.527522661981723,Wolfgang Remo,pop,How Deep Is Your Love
28690,6EBFC958,0.1,Steven Odum,blues,Bring Her Back
28691,B460E76B,328.86400000000003,,ambient,Namaskar
28692,9908C317,199.32,Gene Krupa And His Orchestra with Benny Goodman,jazz,Ain't 'Cha Glad
